"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Acanthaceae","Justicia","schenckiana","Lindau","ACANTHACEAE Justicia schenckiana Lindau","UEC022105","Splink","UEC","Medeiros, D.A.","169","Native","Bronze","Low","Trilha de acesso à E.E. Xituê","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","ESA084841","Reflora","ESA","Viani, R.A.G.","203","Native","Ouro","High","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","HEPH00000678","Reflora","HEPH","Souza, F.M.","657","Native","Ouro","High","Estação Ecológica de Xitué","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Apocynaceae","Mandevilla","atroviolacea","(Stadelm.) Woodson","APOCYNACEAE Mandevilla atroviolacea (Stadelm.) Woodson","143596","GBIF","SPF","Fiaschi, P.","467","Native","Ouro","Low","Parque Estadual Intervales, Mirante da Anta. Vegetação rica em Clusia sp., Myrsine sp. e Agarista sp.","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Araceae","Anthurium","gaudichaudianum","Kunth","ARACEAE Anthurium gaudichaudianum Kunth","ESA084481","Splink","ESA","Viani, R.A.G.","212","Native","Ouro","High","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","ESA084480","Splink","ESA","Viani, R.A.G.","211","Native","Ouro","High","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Araliaceae","Didymopanax","angustissimus","Marchal","ARALIACEAE Didymopanax angustissimus Marchal","143896","GBIF","SPF","Fiaschi, P.","445","Native","Ouro","Low","Parque Estadual Intervales, Trilha da Barra Grande.","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Araliaceae","Hydrocotyle","quinqueloba","Ruiz & Pav.","ARALIACEAE Hydrocotyle quinqueloba Ruiz & Pav.","ESA084466","Reflora","ESA","Viani, R.A.G.","196","Unknown","Ouro","High","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituê, vegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Arecaceae","Geonoma","pohliana","Mart.","ARECACEAE Geonoma pohliana Mart.","SPF00144336","Splink","SPF","Fiaschi, P.","464","Native","Ouro","Low","Parque Estadual Intervales, Trilha para o mirante da Anta, a partir do hotel.","Não"
"ESTAÇÃO ECOLÓGICA DE XITUÉ","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","144337","GBIF","SPF","Fiaschi, P.","465","Native","Ouro","Low","Parque Estadual Intervales, Trilha para o Mirante da Anta, a partir do hotel.","Não"
