"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","UEC180834","Splink","UEC","Sampaio, D.","181","Native","Prata","Low","Parque Ecológico de Pariquera Abaixo (PEPA), na floresta Caxetal, acessa pela Rodovia Pariquera-Iguape, no sítio do Sr. Dário, no lado sul da PEPA.","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Acanthaceae","Brillantaisia","lamium","(Nees) Benth.","ACANTHACEAE Brillantaisia lamium (Nees) Benth.","HUSC015812","Splink","HUSC","Vilaca, L.F.","36","Naturalized","Bronze","High","Área Industrial, Parque Estadual Campina do Encantado - núcleo Pariquera-Açú, Solo - Gleissolos, Textura - Indiscriminada, Relevo - Plano","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","334473","Splink","SP","Sztutman, M.","22","Native","Latão","Low","Parque Estadual de Pariquera-Abaixo","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Alismataceae","Echinodorus","grandiflorus","(Cham. & Schltr.) Micheli","ALISMATACEAE Echinodorus grandiflorus (Cham. & Schltr.) Micheli","UEC090632","Splink","UEC",,"40","Native","Latão","Low","Parque Estadual do Pariquera-Abaixo. Cax","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","RB01063185","GBIF","RB","Sztutman, M.","35","Native","Bronze","Low","Parque Estadual do Pariquera Abaixo.","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","107426","GBIF","UEC","Godoy, J.R.L.","59","Native","Latão","Low","Parque Estadual do Pariquera-Abaixo, ent","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Apocynaceae","Rhabdadenia","madida","(Vell.) Miers","APOCYNACEAE Rhabdadenia madida (Vell.) Miers","UEC178837","Splink","UEC",,"97","Native","Latão","Low","Parque Ecológico de Pariquera Abaixo (PE","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Aquifoliaceae","Ilex","dumosa","Reissek","AQUIFOLIACEAE Ilex dumosa Reissek","SPF00139547","Splink","SPF","Sztutman, M.","143","Native","Ouro","Low","Parque Estadual de Pariquera Abaixo","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Aquifoliaceae","Ilex","integerrima","(Vell.) Reissek","AQUIFOLIACEAE Ilex integerrima (Vell.) Reissek","139549","GBIF","SPF","Sztutman, M.","3","Native","Ouro","Low","Parque Estadual de Pariquera Abaixo","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Aquifoliaceae","Ilex","pseudobuxus","Reissek","AQUIFOLIACEAE Ilex pseudobuxus Reissek","107427","GBIF","UEC","Godoy, J.R.L.","79","Native","Latão","Low","Parque Estadual do Pariquera-Abaixo, ent","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Araceae","Anthurium","itanhaense","Engl.","ARACEAE Anthurium itanhaense Engl.","RB00515020","GBIF","RB","Martinelli, G.","15860","Native","Ouro","High","Parque Estadual Campina do Encantado.","Não"
"PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","Angiosperms","Araceae","Anthurium","scandens","(Aubl.) Engl.","ARACEAE Anthurium scandens (Aubl.) Engl.","RB00471293","GBIF","RB","Sampaio, D.","94","Native","Prata","Low","Na floresta de Caxetal, acessado pela Rodovia Pariquera - Iguape, no sítio do Sr. Dário , no lado sul da PEPA.","Não"
