"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Asystasia","gangetica","(L.) T.Anderson","ACANTHACEAE Asystasia gangetica (L.) T.Anderson","202161","Splink","SP",,"151","Naturalized","Latão","Prata",,"Fazenda Campininha, Martinho Prado"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Dicliptera","squarrosa","Nees","ACANTHACEAE Dicliptera squarrosa Nees","IBGE00031694","Reflora","UEC","Trigo, J.R.","16147","Native","Ouro","Ouro",,"Fazenda Campininha"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Dyschoriste","maranhonis","(Nees) Kuntze","ACANTHACEAE Dyschoriste maranhonis (Nees) Kuntze","75362","Splink","SP",,"8530","Native","Ouro","Prata",,"Fazenda Campininha, 2 km NNW de Padua Sales."
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU",,"Acanthaceae","Dyschoriste","trichocalyx","(C.B.Clarke) Vollesen","ACANTHACEAE Dyschoriste trichocalyx subsp. verticillaris (C.B.Clarke) Vollesen","US 2523092","GBIF","US","Mattos, J.R.","8530",,"Ouro","Prata","https://collections.nmnh.si.edu/media/?i=12759017","Fazenda Campininha, 2 km NNW de Padua Sales."
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","253220","Splink","SP",,"12","Native","Ouro","Prata",,"Fazenda Campininha, Mata da Figueira"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","528600","Splink","SP",,"2492","Native","Bronze","Prata",,"Fazenda Campininha"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Ruellia","angustiflora","(Nees) Lindau ex Rambo","ACANTHACEAE Ruellia angustiflora (Nees) Lindau ex Rambo","492277","GBIF","NY","Toledo, C.B.","1","Native","Bronze","Prata",,"Martinho Prado, Fazenda Campininha"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Ruellia","geminiflora","Kunth","ACANTHACEAE Ruellia geminiflora Kunth","153379","Splink","SP",,"6078","Native","Ouro","Prata",,"Fazenda Campininha"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Ruellia","jussieuoides","Schltdl. & Cham.","ACANTHACEAE Ruellia jussieuoides Schltdl. & Cham.","253213","GBIF","SP","Lohmann, C.E.O.","5","Native","Latão","Prata",,"Fazenda Campininha, Mata da Mariana"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Ruellia","multifolia","(Nees) Lindau","ACANTHACEAE Ruellia multifolia (Nees) Lindau","168715","GBIF","SP","Mantovani, W.","1696","Native","Bronze","Prata",,"Fazenda Campininha, Martinho Prado"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright","198409","GBIF","SP","Forero, E.","8403","Native","Ouro","Prata","https://images.cria.org.br/viewer/SP030197","Fazenda Campininha, Pádua Sales"
"ESTAÇÃO ECOLÓGICA MOGI-GUAÇU","Angiosperms","Acanthaceae","Thyrsacanthus","ramosus","(Nees) A.Côrtes & Rapini","ACANTHACEAE Thyrsacanthus ramosus (Nees) A.Côrtes & Rapini","172975","GBIF","HUEFS","Lohmann, C.E.O.","21","Native","Ouro","Prata","https://images.cria.org.br/viewer/HUEFS0172975","Fazenda Campininha, Mata do Cassimiro"
