"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Acanthaceae",,,"Juss.","ACANTHACEAE Acanthaceae Juss.","UEC135739","Splink","UEC","Monge, M.","2476",,"Bronze","Low","P.E. Ilha do Cardoso. Rio Canjoca. Próximo ao Rio.","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","192921722","GBIF","Observations","Elianvinicios",,"Native","Bronze","High","Parque Estadual Lagamar de Cananeia, Cananéia, SP, BR","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Araceae","Anthurium","urvilleanum","Schott","ARACEAE Anthurium urvilleanum Schott","286879","GBIF","SP","Souza, V.C.","9116","Native","Ouro","Low","Parque Estadual de Jacupiranga, Núcleo da Caverna do diabo. Trilha para o mirante mais alto.","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Araceae","Philodendron",,"Schott","ARACEAE Philodendron Schott","050597","GBIF","ESA","Dias, L.B.B.P.","196",,"Latão","Low","Parque Estadual de Jacupiranga, extremo sul","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Adenostemma",,"J.R.Forst. & G.Forst.","ASTERACEAE Adenostemma J.R.Forst. & G.Forst.","UEC149006","Splink","UEC","Monge, M.","2478",,"Ouro","Low","P.E. Ilha do Cardoso. Rio Canjoca. Próximo ao Rio","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","UEC156567","Splink","UEC","Monge, M.","2451",,"Ouro","Low","P.E. Ilha do Cardoso. Início da Trilha p poço das antas. Núcleo Perequê.","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Conyza",,"Less.","ASTERACEAE Conyza Less.","UEC149008","Splink","UEC","Monge, M.","2481",,"Ouro","Low","P.E. Ilha do Cardoso. Sede do parque, caminho p bar do nucleo pereque. Na borda do campo de futebol","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Mikania","micrantha","Kunth","ASTERACEAE Mikania micrantha Kunth","144192","GBIF","UEC","Oriani, A.","701","Native","Latão","Low","Distrito de Santa Maria., Parque Estadual de Jacupiranga, Núcleo do Cedro. Situação ecotonal entre floresta ombrófila densa baixo montana e floresta sobre restinga muito degradada.","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Pterocaulon","alopecuroides","(Lam.) DC.","ASTERACEAE Pterocaulon alopecuroides (Lam.) DC.","UEC149012","Splink","UEC","Monge, M.","2494b","Native","Ouro","Low","1 km de Cananéia. Estrada Cananéia","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","194460","GBIF","UEC","Monge, M.","2483","Native","Ouro","Low","P.E. Ilha do Cardoso. Sede do parque, núcleo pereque. Na borda do campo de futebol","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Pterocaulon","balansae","Chodat","ASTERACEAE Pterocaulon balansae Chodat","194459","GBIF","UEC","Monge, M.","2494a","Native","Ouro","Low","Parque Acú. 1 km de Cananéia.&nf;Estrada Cananéia","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Stenachaenium","megapotamicum","(Spreng.) Baker","ASTERACEAE Stenachaenium megapotamicum (Spreng.) Baker","UEC174665","Splink","UEC","Monge, M.","2454","Native","Ouro","Low","P.E. Ilha do Cardoso. trilha do poço das antas. Estradinha","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Symphyopappus",,"Turcz.","ASTERACEAE Symphyopappus Turcz.","UEC149009","Splink","UEC","Monge, M.","2480",,"Ouro","Low","P.E. Ilha do Cardoso. Sede do parque, caminho p bar do nucleo pereque. Na borda do campo de futebol","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","UEC149015","Splink","UEC","Monge, M.","2495",,"Ouro","Low","1 km de Cananéia. Estrada Cananéia","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","UEC141248","Splink","UEC","Monge, M.","2474",,"Ouro","Low","P.E. Ilha do Cardoso. Rio Canjoca. Próximo ao Rio.","Não"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Angiosperms","Bignoniaceae","Tabebuia",,"Gomes ex DC.","BIGNONIACEAE Tabebuia Gomes ex DC.","UEC141240","Splink","UEC","Monge, M.","2479",,"Ouro","Low","P.E. Ilha do Cardoso. 1° Curva do Rio Canjoca, lado direito","Não"
