"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Acanthaceae","Justicia","schenckiana","Lindau","ACANTHACEAE Justicia schenckiana Lindau","33925","GBIF","SPSF","Medeiros, D.A.","169","Native","Ouro","Low",,"proximo a E.E.Xitue."
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","ESA084841","GBIF","ESA","Viani, R.A.G.","203","Native","Ouro","High","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/48/41/esa00084841.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","HEPH00000678","GBIF","HEPH","Souza, F.M.","657","Native","Ouro","High","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/heph/heph/0/0/6/78/heph00000678.dzi","Estação Ecológica de Xitué"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Apocynaceae","Mandevilla","atroviolacea","(Stadelm.) Woodson","APOCYNACEAE Mandevilla atroviolacea (Stadelm.) Woodson","SPF00143596","Splink","SPF",,"467","Native","Ouro","Low",,"Parque Estadual Intervales, Mirante da Anta. Vegetação rica em Clusia sp., Myrsine sp. e Agarista sp."
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Araceae","Anthurium","gaudichaudianum","Kunth","ARACEAE Anthurium gaudichaudianum Kunth","ESA084481","GBIF","ESA","Viani, R.A.G.","212","Native","Ouro","High","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/81/esa00084481.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","ESA084480","GBIF","ESA","Viani, R.A.G.","211","Native","Ouro","High","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/80/esa00084480.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Araliaceae","Didymopanax","angustissimus","Marchal","ARALIACEAE Didymopanax angustissimus Marchal","143896","GBIF","SPF","Fiaschi, P.","445","Native","Ouro","Low","https://images.cria.org.br/viewer/SPF00143896","Parque Estadual Intervales, Trilha da Barra Grande."
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Araliaceae","Hydrocotyle","quinqueloba","Ruiz & Pav.","ARALIACEAE Hydrocotyle quinqueloba Ruiz & Pav.","ESA084466","GBIF","ESA","Viani, R.A.G.","196","Unknown","Ouro","High","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/66/esa00084466.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituê, vegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por"
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Arecaceae","Geonoma","pohliana","Mart.","ARECACEAE Geonoma pohliana Mart.","144336","GBIF","SPF","Fiaschi, P.","464","Native","Ouro","Low",,"Parque Estadual Intervales, Trilha para o mirante da Anta, a partir do hotel."
"ESTAÇÃO ECOLÓGICA XITUÉ","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","144337","GBIF","SPF","Fiaschi, P.","465","Native","Ouro","Low",,"Parque Estadual Intervales, Trilha para o Mirante da Anta, a partir do hotel."
