"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae",,,"Juss.","ACANTHACEAE Acanthaceae Juss.","309262","GBIF","SP","Wanderley, M.G.L.","2218",,"Latão","High","Parque Estadual Intervales","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","chamissoniana","Nees","ACANTHACEAE Aphelandra chamissoniana Nees","ESA084441","Reflora","ESA","Medeiros, D.A.","30","Native","Ouro","High","Parque Estadual Intervales. Trilha da Cachoeira das Pedrinhas com início na Estrada de São Pedro até a Cachoeira do rio do Carmo. Floresta Ombrófila Densa Montana com intensa exploração seletiva.","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","liboniana","Linden ex Hook.f.","ACANTHACEAE Aphelandra liboniana Linden ex Hook.f.","SPF00202669","Splink","SPF","Assis, L.C.S.","1216","Native","Bronze","High","Parque Estadual Intervales","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","HUEFS00106603","GBIF","HUEFS",,"108","Native","Bronze","Low","Parque estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Mirante do Angico.","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","UEC004106","Splink","UEC","Araki, D.F.","42","Native","Bronze","High","Parque Estadual Intervales, Trilha Cachoeira das Pedrinhas. Estrada São Pedro.","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","prismatica","(Vell.) Hiern","ACANTHACEAE Aphelandra prismatica (Vell.) Hiern","491159","Splink","SP","Medeiros, D.A.","51","Native","Ouro","Low","trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","309262","Splink","SP","Wanderley, M.G.L.","2218","Native","Ouro","High","Parque Estadual Intervales, trilha do Carmo","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Justicia","schenckiana","Lindau","ACANTHACEAE Justicia schenckiana Lindau","ESA084447","Reflora","ESA","Urbanetz, C.","84","Native","Ouro","High","Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","SPSF00034014","Splink","SPSF","Medeiros, D.A.","93","Native","Ouro","High","Parque Estadual Intervales","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","ESA084842","Reflora","ESA","Aguiar, A.C.","98","Native","Ouro","High","Parque Estadual Intervales, trilha da Caçadinha, com início na estrada do Carmo.Vegetação Secundária de Floresta Ombrófila Densa Alto Montana","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Ruellia",,"L.","ACANTHACEAE Ruellia L.","US02863041","Splink","US","Kirizawa, M.","2825",,"Latão","Low","Sete Barras, Fazenda Intervales, sede Quilombo. Trilha para cachoeira do Quilombo.","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae|Rubiaceae","Gonzalagunia",,"Ruiz & Pav.","ACANTHACEAE|RUBIACEAE Gonzalagunia Ruiz & Pav.","SPSF00033911","Splink","SPSF","Medeiros, D.A.","51",,"Latão","Low","vegetacao secundaria","Não"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","ESA084450","Reflora","ESA","Araki, D.F.","41","Native","Ouro","High","Parque Estadual Intervales - trilha cachoeira das pedrinhas, Floresta Ombrófila Densa Montana com intensa exploração seletiva (palmito e madeira) estrada São Pedro","Não"
