"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","ESA084446","GBIF","ESA","Araki, D.F.","126","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/46/esa00084446.dzi","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","ESA084841","GBIF","ESA","Viani, R.A.G.","203","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/48/41/esa00084841.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","ESA084453","GBIF","ESA","Aguiar, A.C.","165","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/53/esa00084453.dzi","Parque Estadual Intervales, trilha do Rio do Carmo Acima, com saída no núcleo do Carmo em direção aos três córegos, Vegetação muito degradada com estrativismo seletivo de palmito e madeira, com poucos indivíduos das espécies finais de sucessão, com sensív"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","ESA084462","Splink","ESA",,"67","Native","Ouro","Bronze",,"Parque Estadual Intervales - trilha saindo 500, antes da sede do núcleo Barra Grande em direcão a E.E Xitue.Floresta Ombrófila Densa Montana vegetação conservada com escorregamentos naturais e cin"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Annonaceae","Duguetia","salicifolia","R.E.Fr.","ANNONACEAE Duguetia salicifolia R.E.Fr.","47207","GBIF","SPSF","Moura, C.","407","Native","Bronze","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA",,"Annonaceae","Guaterea","australis",,"ANNONACEAE Guaterea australis","ESA084732","Splink","ESA",,"130",,"Bronze","Bronze",,"Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó. Vegetação secundária(capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira."
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","ESA084461","Splink","ESA",,"148","Native","Bronze","Bronze",,"Parque Estadual Intervales, Trilha do Carmo Acima, em direção aos Três Córregos, trecho com intensa extração seletiva de palmito e madeira, com poucas espécies finais da sucessão, com melhora no final da trilha (2 km)."
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","ESA084467","Splink","ESA",,"51","Native","Bronze","Bronze",,"Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araceae","Anthurium","gaudichaudianum","Kunth","ARACEAE Anthurium gaudichaudianum Kunth","ESA084481","GBIF","ESA","Viani, R.A.G.","212","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/81/esa00084481.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","ESA084477","GBIF","ESA","Viani, R.A.G.","183","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/77/esa00084477.dzi","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araliaceae","Dendropanax","monogynus","(Vell.) Seem.","ARALIACEAE Dendropanax monogynus (Vell.) Seem.","38330","GBIF","IAC","Sampaio, D.","176","Native","Ouro","Bronze",,"Nucleo Saibadela, Fazenda Intervales, Trilha da encosta"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araliaceae","Hydrocotyle","leucocephala","Cham. & Schltdl.","ARALIACEAE Hydrocotyle leucocephala Cham. & Schltdl.","33927","GBIF","SPSF","Aguiar., A.C.","177","Native","Bronze","Bronze",,"Parque Estadual Intervales, trilha do Rio do Carmo Acima, com saída no núcleo do Carmo em direção aos três córegos, Vegetação muito degradada com estrativismo seletivo de palmito e madeira, com poucos indivíduos das espécies finais de sucessão, com sensív"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araliaceae","Hydrocotyle","quinqueloba","Ruiz & Pav.","ARALIACEAE Hydrocotyle quinqueloba Ruiz & Pav.","ESA084466","GBIF","ESA","Viani, R.A.G.","196","Unknown","Bronze","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/66/esa00084466.dzi","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituê, vegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Araliaceae","Oreopanax","fulvus","Marchal","ARALIACEAE Oreopanax fulvus Marchal","ESA00084490","GBIF","ESA","Medeiros, D.A.","137","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/90/esa00084490.dzi","Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó. Vegetação secundária(capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira."
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Arecaceae","Geonoma","gamiova","Barb.Rodr.","ARECACEAE Geonoma gamiova Barb.Rodr.","ESA084493","GBIF","ESA","Medeiros, D.A.","65","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/93/esa00084493_1.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/44/93/esa00084493_2.dzi","Parque Estadual Intervales. Trilha do Rio do Carmo acima, com saída no Núcleo do Carmo em direção aos três córregos. Vegetação muito degradada por extrativismo seletivo de palmito e madeira, com poucos indivíduos de espécies finais, com sensível melhora n"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Arecaceae","Syagrus","hoehnei","Burret","ARECACEAE Syagrus hoehnei Burret","45961","GBIF","SPSF","Arzolla, F.A.R.D.P.","1529","Native","Bronze","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Baccharis","junciformis","DC.","ASTERACEAE Baccharis junciformis DC.","ESA084505","GBIF","ESA","Viani, R.A.G.","187","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/5/esa00084505.dzi","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Barrosoa","betoniciformis","(DC.) R.M.King & H.Rob.","ASTERACEAE Barrosoa betoniciformis (DC.) R.M.King & H.Rob.","45942","GBIF","SPSF","Arzolla, F.A.R.D.P.","1504","Native","Prata","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Bidens","pilosa","L.","ASTERACEAE Bidens pilosa L.","ESA084507","GBIF","ESA","Urbanetz, C.","97","Naturalized","Prata","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/7/esa00084507.dzi","Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Elephantopus","mollis","Kunth","ASTERACEAE Elephantopus mollis Kunth","ESA084510","GBIF","ESA","Araki, D.F.","122","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/10/esa00084510.dzi","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Jaegeria","hirta","(Lag.) Less.","ASTERACEAE Jaegeria hirta (Lag.) Less.","ESA084522","GBIF","ESA","Araki, D.F.","121","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/22/esa00084522.dzi","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Vernonanthura","tweediana","(Baker) H.Rob.","ASTERACEAE Vernonanthura tweediana (Baker) H.Rob.","ESA084536","GBIF","ESA","Araki, D.F.",,"Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/36/esa00084536.dzi","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Vernonanthura","westiniana","(Less.) H.Rob.","ASTERACEAE Vernonanthura westiniana (Less.) H.Rob.","ESA084538","GBIF","ESA","Araki, D.F.",,"Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/38/esa00084538.dzi","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Asteraceae","Youngia","japonica","(L.) DC.","ASTERACEAE Youngia japonica (L.) DC.","38349","GBIF","HUEFS","Godoy, J.R.L.",,"Naturalized","Latão","Bronze","https://images.cria.org.br/viewer/HUEFS0038349","Núcleo Saibadela (Fazenda Intervales), na trilha da encosta atrás da casa pesquisa."
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Basellaceae","Boussingaultia","gracilis","Miers","BASELLACEAE Boussingaultia gracilis Miers","ESA084541","GBIF","ESA","Araki, D.F.","56",,"Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/41/esa00084541.dzi","Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Begoniaceae","Begonia","capanemae","Brade","BEGONIACEAE Begonia capanemae Brade","ESA084549","GBIF","ESA","Viani, R.A.G.","182","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/49/esa00084549.dzi","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Begoniaceae","Begonia","paranaensis","Brade","BEGONIACEAE Begonia paranaensis Brade","ESA084566","GBIF","ESA","Viani, R.A.G.","188","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/45/66/esa00084566.dzi","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Ferns and Lycophytes","Blechnaceae","Salpichlaena","volubilis","(Kaulf.) J.Sm.","BLECHNACEAE Salpichlaena volubilis (Kaulf.) J.Sm.","35504","GBIF","HRCB","Dittrich, V.A.O.","1038","Native","Ouro","Bronze",,
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Bromeliaceae","Nidularium","amazonicum","(Baker) Linden & É.Morren ex Lindm.","BROMELIACEAE Nidularium amazonicum (Baker) Linden & É.Morren ex Lindm.","RB00141109","GBIF","RB","Martinelli, G.","15766","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/14/11/9/00141109.jpg","Parque Estadual Carlos Botelho, estrada entre Ibatinga e Sete Barras, SP-139. Parque Estadual Carlos Botelho"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Cactaceae","Rhipsalis",,"Gaertn.","CACTACEAE Rhipsalis Gaertn.","084627","GBIF","ESA","Araki, D.F.","62",,"Latão","Bronze",,"Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Caryophyllaceae","Drymaria","cordata","(L.) Willd. ex Roem. & Schult.","CARYOPHYLLACEAE Drymaria cordata (L.) Willd. ex Roem. & Schult.","ESA084640","GBIF","ESA","Urbanetz, C.","98","Naturalized","Prata","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/46/40/esa00084640.dzi","Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","ESA084652","Splink","ESA",,"101","Native","Prata","Bronze",,"Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Commelinaceae","Dichorisandra","paranaensis","D.Maia Cervi & Tardivo","COMMELINACEAE Dichorisandra paranaensis D.Maia Cervi & Tardivo","134971","GBIF","UEC","Urbanetz, C.","87","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC057590","Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Commelinaceae","Dichorisandra","thyrsiflora","J.C.Mikan","COMMELINACEAE Dichorisandra thyrsiflora J.C.Mikan","ESA084655","Splink","ESA",,"87","Native","Bronze","Bronze",,"Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Commelinaceae","Gibasis","geniculata","(Jacq.) Rohweder","COMMELINACEAE Gibasis geniculata (Jacq.) Rohweder","ESA084661","Splink","ESA",,"125","Native","Bronze","Bronze",,"Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","ESA084659","Splink","ESA",,"164","Native","Bronze","Bronze",,"Parque Estadual Intervales, trilha do Rio do Carmo Acima, com saída no núcleo do Carmo em direção aos três córegos, Vegetação muito degradada com estrativismo seletivo de palmito e madeira, com poucos indivíduos das espécies finais de sucessão, com sensív"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Convolvulaceae","Ipomoea","triloba","L.","CONVOLVULACEAE Ipomoea triloba L.","2435891","GBIF","Bioversity","Aguiar, A.C.S.R.","84662","Native","Latão","Bronze",,
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","45949","GBIF","SPSF","Arzolla, F.A.R.D.P.","1515","Native","Bronze","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Erythroxylaceae","Erythroxylum","argentinum","O.E.Schulz","ERYTHROXYLACEAE Erythroxylum argentinum O.E.Schulz","45947","GBIF","SPSF","Arzolla, F.A.R.D.P.","1511","Native","Prata","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Euphorbiaceae","Cnidoscolus",,"Pohl","EUPHORBIACEAE Cnidoscolus Pohl","45930","GBIF","SPSF","Arzolla, F.A.R.D.P.","1490",,"Bronze","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Euphorbiaceae","Dalechampia","micromeria","Baill.","EUPHORBIACEAE Dalechampia micromeria Baill.","084688","GBIF","ESA","Viani, R.A.G.","204","Native","Bronze","Bronze","https://images.cria.org.br/viewer/ESA084688","Parque Estadual Intervales, trilha de acesso a Estação Ecológica Xituêvegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por b"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Fabaceae","Dahlstedtia","pentaphylla","(Taub.) Burkart","FABACEAE Dahlstedtia pentaphylla (Taub.) Burkart","45937","GBIF","SPSF","Arzolla, F.A.R.D.P.","1497","Native","Prata","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Fabaceae","Inga","barbata","Benth.","FABACEAE Inga barbata Benth.","45941","GBIF","SPSF","Arzolla, F.A.R.D.P.","1503","Native","Prata","Ouro",,"Parque Estadual Nascentes do Paranapanema"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Angiosperms","Gesneriaceae","Nematanthus","tessmannii","(Hoehne) Chautems","GESNERIACEAE Nematanthus tessmannii (Hoehne) Chautems","084708","GBIF","ESA","Araki, D.F.","54","Native","Ouro","Bronze","https://images.cria.org.br/viewer/ESA084708","Parque Estadual Intervales - trilha do Rio do Carmo acíma.Floresta Ombrófila Densa Montana vegetação secundária"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Ferns and Lycophytes","Gleicheniaceae","Sticherus","nigropaleaceus","(J.W.Sturm) J.Prado & Lellinger","GLEICHENIACEAE Sticherus nigropaleaceus (J.W.Sturm) J.Prado & Lellinger","81005","GBIF","BHCB","Salino, A.","8478","Native","Bronze","Bronze",,"Parque Estadual Intervales, Trilha Autoguiada em frente á pousada Onça Pintada."
