"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","chamissoniana","Nees","ACANTHACEAE Aphelandra chamissoniana Nees","084442","GBIF","ESA","Araki, D.F.","35","Native","Bronze","Ouro",,"Parque Estadual Intervales"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","liboniana","Linden ex Hook.f.","ACANTHACEAE Aphelandra liboniana Linden ex Hook.f.","256643","Splink","SP",,"2749","Native","Bronze","Ouro",,"Fazenda Intervales, Base Saibadela, trilha para a cachoeira de Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","35887","GBIF","HRCB","Assis, M.A.","1469","Native","Ouro","Bronze",,"Parque Intervales Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Aphelandra","prismatica","(Vell.) Hiern","ACANTHACEAE Aphelandra prismatica (Vell.) Hiern","CEN00130230","Splink","CEN",,"51","Native","Ouro","Ouro",,"Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e gruta do Minotauro."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","35678","GBIF","HRCB","Zipparo, V.B.","2012","Native","Ouro","Prata",,"Parque Intervales - Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Justicia","schenckiana","Lindau","ACANTHACEAE Justicia schenckiana Lindau","277608","Splink","SP",,"658","Native","Ouro","Ouro",,"Fazenda Intervales, Base Guapiruvu"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","101264","GBIF","CEPEC","Amorim, A.M.","3304","Native","Bronze","Ouro",,"Parque Estadual Intervales. Trilha para o mirante antigo."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","34014","GBIF","SPSF","Medeiros, D.A.","93","Native","Prata","Ouro",,"Parque Estadual Intervales. Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E. Xiutê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Acanthaceae","Ruellia",,"L.","ACANTHACEAE Ruellia L.","269044","GBIF","SP","Sugiyama, M.","1212",,"Latão","Ouro",,"Fazenda Intervales, Base de Saibadela, ao longo da trilha do Quilombo"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","134758","GBIF","UEC","Urbanetz, C.","74","Native","Prata","Ouro","https://images.cria.org.br/viewer/UEC066495","Parque Estadual Intervales, trilha saindo 500 m antes da sede do Núcleo Barra Grande em direção á E.E.Xituê. 790 m de altitude. Vegetação bem conservada de floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito. 24°18'"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaranthaceae","Chamissoa","acuminata","Mart.","AMARANTHACEAE Chamissoa acuminata Mart.","33885","GBIF","SPSF","Urbanetz, C.","119","Native","Latão","Ouro",,"Parque Estadual de Intervales"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","36259","GBIF","HRCB","Guilherme, F.A.G.","335","Native","Bronze","Bronze",,"Parque Intervales-Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaranthaceae","Iresine","diffusa","Humb. & Bonpl. ex Willd.","AMARANTHACEAE Iresine diffusa Humb. & Bonpl. ex Willd.","33947","GBIF","SPSF","Viani, R.A.G.","84","Native","Latão","Ouro",,"Parque Estadual Intervales, Estrada do Carmo-Trilha da Caçadinha.vegetação secundária de Floresta Ombrófila Densa Montana, geomorfologia morros e morrotes cársticos do planalto de Guapiara."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","163309405","GBIF","Observations","Igual, E.C.",,"Native","Bronze","Bronze",,"Iporanga - SP, 18330-000, Brasil"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaryllidaceae","Zephyranthes","blumenavia","(K.Koch & C.D.Bouché ex Carrière) Nic.García & Dutilh","AMARYLLIDACEAE Zephyranthes blumenavia (K.Koch & C.D.Bouché ex Carrière) Nic.García & Dutilh","270069","GBIF","SP","Kirizawa, M.","2949","Native","Bronze","Ouro",,"Fazenda Intervales, Base Quilombo, além da cachoeira do Quilombo. Em cultivo no Instituto de Botânica"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Amaryllidaceae","Zephyranthes","robusta","(Herb.ex Sweet) Baker","AMARYLLIDACEAE Zephyranthes robusta (Herb.ex Sweet) Baker","145258807","GBIF","Observations","Igual, E.C.",,"Native","Bronze","Bronze",,"Iporanga - SP, 18330-000, Brasil"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","CESJ043588","Reflora","CESJ","Aguiar, A.C.","122","Native","Ouro","Ouro",,"Parque Estadual Intervales"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","256466","GBIF","MBM","Lorza, R.","s.n.","Native","Prata","Ouro","https://images.cria.org.br/viewer/MBM256466","Parque Estadual Intervales."
"PARQUE ESTADUAL INTERVALES","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","80973","GBIF","BHCB","Salino, A.","8446","Native","Bronze","Ouro",,"Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo, vegetação secundária de floresta ombrófila densa alto montana"
"PARQUE ESTADUAL INTERVALES","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","80961","GBIF","BHCB","Salino, A.","8434","Native","Bronze","Ouro",,"Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo. Vegetação secundária de floresta ombrófila densa alto montana"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","ESA084462","Splink","ESA",,"67","Native","Ouro","Ouro",,"Parque Estadual Intervales - trilha saindo 500, antes da sede do núcleo Barra Grande em direcão a E.E Xitue.Floresta Ombrófila Densa Montana vegetação conservada com escorregamentos naturais e cin"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Annonaceae","Duguetia",,"A.St.-Hil.","ANNONACEAE Duguetia A.St.-Hil.","HBR0051482","Splink","HBR",,"s.n.",,"Ouro","Ouro",,"Faz. Intervales, Base Saibadela."
"PARQUE ESTADUAL INTERVALES",,"Annonaceae","Guaterea","australis",,"ANNONACEAE Guaterea australis","ESA084732","Splink","ESA",,"130",,"Bronze","Ouro",,"Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó. Vegetação secundária(capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","SPSF00018560","Splink","SPSF",,"120","Native","Ouro","Ouro",,"Fazenda Intervales."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apiaceae","Apium","sellowianum","H.Wolff","APIACEAE Apium sellowianum H.Wolff","SPSF00034021","Splink","SPSF",,"9","Naturalized","Bronze","Ouro",,"Parque Estadual Intervales."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","201678738","GBIF","Observations","Hennessey, B.",,"Native","Bronze","Bronze",,"Intervales State Park, Iporanga, SP, BR"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Aspidosperma","compactinervium","Kuhlm.","APOCYNACEAE Aspidosperma compactinervium Kuhlm.","HRCB035824","Splink","HRCB",,"249","Native","Latão","Bronze",,"Parque Intervales Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Aspidosperma","olivaceum","Müll.Arg.","APOCYNACEAE Aspidosperma olivaceum Müll.Arg.","201537","GBIF","UEC","Guilherme, F.A.G.","249","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC164437","Parque Intervales Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Chloropetalum","denticulatum","(Vahl) Morillo","APOCYNACEAE Chloropetalum denticulatum (Vahl) Morillo","ESA084497","Splink","ESA",,"126","Native","Ouro","Ouro",,"Parque Estadual Intervales, Vegetação Secundária de Floresta Ombrófila Densa Alto Montana, Estrada do Carmo, trilha auto guiada"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Ditassa",,"R.Br.","APOCYNACEAE Ditassa R.Br.","476334","GBIF","SP","Garcia, R.J.F.","1900",,"Latão","Ouro",,"Parque Estadual de Intervales, Trilha do mirante antigo"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","135926","GBIF","UEC","Quast, M.P.","08","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC195472","Parque Estadual Intervales, Trilha para o Mirante da Anta, próximo a escada."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Malouetia","cestroides","(Nees ex Mart.) Müll.Arg.","APOCYNACEAE Malouetia cestroides (Nees ex Mart.) Müll.Arg.","36025","GBIF","HRCB",,,"Native","Bronze","Ouro",,"Parque Estadual Intervales Base Saibadela"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Mandevilla","atroviolacea","(Stadelm.) Woodson","APOCYNACEAE Mandevilla atroviolacea (Stadelm.) Woodson","SPF00143596","Splink","SPF",,"467","Native","Ouro","Ouro",,"Parque Estadual Intervales, Mirante da Anta. Vegetação rica em Clusia sp., Myrsine sp. e Agarista sp."
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Mandevilla","funiformis","(Vell.) K.Schum.","APOCYNACEAE Mandevilla funiformis (Vell.) K.Schum.","135920","GBIF","UEC","Quast, M.P.","5","Native","Ouro","Ouro",,"Parque Estadual Intervales, Mirante da Anta"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Mandevilla","urophylla","(Hook.) Woodson","APOCYNACEAE Mandevilla urophylla (Hook.) Woodson","135","GBIF","UEC","Quast, M.P.","9","Native","Ouro","Ouro",,"Parque Estadual Intervales, Mirante da Anta"
"PARQUE ESTADUAL INTERVALES","Angiosperms","Apocynaceae","Oxypetalum","alpinum","(Vell.) Fontella","APOCYNACEAE Oxypetalum alpinum (Vell.) Fontella","SPF00181859","Splink","SPF",,"447","Native","Ouro","Ouro",,"Parque Estadual Intervales, Trilha para a Cachoeira do Mirante, a partir da sede de pesquisa."
